EXTERNAL ID,E-INVOICE PREFIX,E-INVOICE NUMBER,E-INVOICE INTEGRATION,CUSTOMER,PHASE,PROJECT,SUBSIDIARY,DEPARTMENT,BUDGET CODE,CURRENCY,EXCHANGE RATE,PROFORMA INVOICE TYPE,MEMO MAIN,DATE,DOCUMENT DATE,DUE DATE,BUDGET PERIOD,BUDGET PERIOD(1),APPROVAL STATUS,E-INVOICE FORM,LINE ID,ITEM,  QUANTITY  ,UNITS, RATE , AMOUNT ,TAX CODE,MEMO (LINE) - Anh,MEMO (VI),"Mô tả hàng hóa, vật tư (changed)",UNIT NO,MASTER RECORD ID,Unit for lease,PREMISE LEASE CONTRACT,BILL START DATE,BILL END DATE,BILL START DATE(1),BILL END DATE(1),SUB. BENEFICIARY NAME,BANK ACCOUNT,SWIFT CODE,PHASE(1),PROJECT(1),BUDGET CODE(1)
INV/T3B/20251015_10,,,T,C00000955 CADME VN,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,2,Water,4.00,M3,0.00,0.00,HHDV:HHDV_VAT10,Utility of B2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích B2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho B2 từ ngày 15/10/2025 đến ngày 15/10/2025,B2,20172,1625,Premise Lease Contract (PLC) #PLC/T3B/000020,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_10,,,T,C00000955 CADME VN,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,3,Water,7.00,M3,0.00,2410696.00,HHDV:HHDV_VAT10,Utility of B2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích B2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho B2 từ ngày 15/10/2025 đến ngày 15/10/2025,B2,20172,1625,Premise Lease Contract (PLC) #PLC/T3B/000020,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_10,,,T,C00000955 CADME VN,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,4,Water,15.00,M3,0.00,2615496.00,HHDV:HHDV_VAT10,Utility of B2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích B2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho B2 từ ngày 15/10/2025 đến ngày 15/10/2025,B2,20172,1625,Premise Lease Contract (PLC) #PLC/T3B/000020,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_10,,,T,C00000955 CADME VN,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,5,Water,44.00,M3,0.00,3357896.00,HHDV:HHDV_VAT10,Utility of B2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích B2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho B2 từ ngày 15/10/2025 đến ngày 15/10/2025,B2,20172,1625,Premise Lease Contract (PLC) #PLC/T3B/000020,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_10,,,T,C00000955 CADME VN,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,6,Water,44.00,M3,0.00,3357896.00,HHDV:HHDV_VAT10,Utility of B2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích B2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho B2 từ ngày 15/10/2025 đến ngày 15/10/2025,B2,20172,1625,Premise Lease Contract (PLC) #PLC/T3B/000020,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_10,,,T,C00000955 CADME VN,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,7,Water,73.00,M3,0.00,4100296.00,HHDV:HHDV_VAT10,Utility of B2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích B2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho B2 từ ngày 15/10/2025 đến ngày 15/10/2025,B2,20172,1625,Premise Lease Contract (PLC) #PLC/T3B/000020,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_10,,,T,C00000955 CADME VN,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,8,Water,88.00,M3,0.00,4484296.00,HHDV:HHDV_VAT10,Utility of B2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích B2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho B2 từ ngày 15/10/2025 đến ngày 15/10/2025,B2,20172,1625,Premise Lease Contract (PLC) #PLC/T3B/000020,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_10,,,T,C00000955 CADME VN,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,9,Water,97.00,M3,0.00,4714696.00,HHDV:HHDV_VAT10,Utility of B2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích B2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho B2 từ ngày 15/10/2025 đến ngày 15/10/2025,B2,20172,1625,Premise Lease Contract (PLC) #PLC/T3B/000020,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_10,,,T,C00000955 CADME VN,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,10,Water,74.00,M3,0.00,4125896.00,HHDV:HHDV_VAT10,Utility of B2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích B2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho B2 từ ngày 15/10/2025 đến ngày 15/10/2025,B2,20172,1625,Premise Lease Contract (PLC) #PLC/T3B/000020,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_10,,,T,C00000955 CADME VN,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,11,Water,26.00,M3,0.00,3334600.00,HHDV:HHDV_VAT10,Utility of B2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích B2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho B2 từ ngày 15/10/2025 đến ngày 15/10/2025,B2,20172,1625,Premise Lease Contract (PLC) #PLC/T3B/000020,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_10,,,T,C00000955 CADME VN,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,12,Water,10.00,M3,0.00,2925000.00,HHDV:HHDV_VAT10,Utility of B2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích B2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho B2 từ ngày 15/10/2025 đến ngày 15/10/2025,B2,20172,1625,Premise Lease Contract (PLC) #PLC/T3B/000020,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_10,,,T,C00000955 CADME VN,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,13,Water,6.00,M3,0.00,2822600.00,HHDV:HHDV_VAT10,Utility of B2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích B2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho B2 từ ngày 15/10/2025 đến ngày 15/10/2025,B2,20172,1625,Premise Lease Contract (PLC) #PLC/T3B/000020,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_10,,,T,C00000955 CADME VN,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,14,Water,20.00,M3,0.00,3181000.00,HHDV:HHDV_VAT10,Utility of B2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích B2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho B2 từ ngày 15/10/2025 đến ngày 15/10/2025,B2,20172,1625,Premise Lease Contract (PLC) #PLC/T3B/000020,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_10,,,T,C00000955 CADME VN,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,15,Water,18.00,M3,0.00,3129800.00,HHDV:HHDV_VAT10,Utility of B2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích B2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho B2 từ ngày 15/10/2025 đến ngày 15/10/2025,B2,20172,1625,Premise Lease Contract (PLC) #PLC/T3B/000020,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_10,,,T,C00000955 CADME VN,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,16,Water,35.00,M3,0.00,3565000.00,HHDV:HHDV_VAT10,Utility of B2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích B2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho B2 từ ngày 15/10/2025 đến ngày 15/10/2025,B2,20172,1625,Premise Lease Contract (PLC) #PLC/T3B/000020,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_10,,,T,C00000955 CADME VN,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,17,Water,20.00,M3,0.00,3181000.00,HHDV:HHDV_VAT10,Utility of B2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích B2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho B2 từ ngày 15/10/2025 đến ngày 15/10/2025,B2,20172,1625,Premise Lease Contract (PLC) #PLC/T3B/000020,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_10,,,T,C00000955 CADME VN,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Electricity from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,18,Electricity,268.00,kWh,0.00,1386632.00,HHDV:HHDV_VAT10,Utility of B2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích B2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho B2 từ ngày 15/10/2025 đến ngày 15/10/2025,B2,20172,1625,Premise Lease Contract (PLC) #PLC/T3B/000020,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_10,,,T,C00000955 CADME VN,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Electricity from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,19,Electricity,331.00,kWh,0.00,1712594.00,HHDV:HHDV_VAT10,Utility of B2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích B2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho B2 từ ngày 15/10/2025 đến ngày 15/10/2025,B2,20172,1625,Premise Lease Contract (PLC) #PLC/T3B/000020,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_10,,,T,C00000955 CADME VN,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Electricity from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,20,Electricity,184.00,kWh,0.00,952016.00,HHDV:HHDV_VAT10,Utility of B2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích B2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho B2 từ ngày 15/10/2025 đến ngày 15/10/2025,B2,20172,1625,Premise Lease Contract (PLC) #PLC/T3B/000020,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_10,,,T,C00000955 CADME VN,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Electricity from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,21,Electricity,263.00,kWh,0.00,1425986.00,HHDV:HHDV_VAT10,Utility of B2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích B2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho B2 từ ngày 15/10/2025 đến ngày 15/10/2025,B2,20172,1625,Premise Lease Contract (PLC) #PLC/T3B/000020,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_10,,,T,C00000955 CADME VN,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Electricity from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,22,Electricity,162.00,kWh,0.00,878364.00,HHDV:HHDV_VAT10,Utility of B2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích B2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho B2 từ ngày 15/10/2025 đến ngày 15/10/2025,B2,20172,1625,Premise Lease Contract (PLC) #PLC/T3B/000020,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_10,,,T,C00000955 CADME VN,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Electricity from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,23,Electricity,1.00,kWh,0.00,5422.00,HHDV:HHDV_VAT10,Utility of B2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích B2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho B2 từ ngày 15/10/2025 đến ngày 15/10/2025,B2,20172,1625,Premise Lease Contract (PLC) #PLC/T3B/000020,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_10,,,T,C00000955 CADME VN,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Electricity from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,24,Electricity,0.00,kWh,0.00,0.00,HHDV:HHDV_VAT10,Utility of B2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích B2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho B2 từ ngày 15/10/2025 đến ngày 15/10/2025,B2,20172,1625,Premise Lease Contract (PLC) #PLC/T3B/000020,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_10,,,T,C00000955 CADME VN,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Electricity from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,25,Electricity,2.00,kWh,0.00,10844.00,HHDV:HHDV_VAT10,Utility of B2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích B2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho B2 từ ngày 15/10/2025 đến ngày 15/10/2025,B2,20172,1625,Premise Lease Contract (PLC) #PLC/T3B/000020,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
